year_month,month_start,year,quarter,month_number,month_name,store_id,store_name,store_city,store_location,product_id,product_name,product_category,transactions,units_sold,revenue,cogs,gross_profit
2023-02,2023-02-03,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,3,Barrel O' Slime,Art & Crafts,97,124,494.76,246.76,248.0
2023-02,2023-02-24,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,4,Chutes & Ladders,Games,10,10,129.9,99.9,30.0
2023-02,2023-02-09,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,5,Classic Dominoes,Games,12,12,119.88,95.88,24.0
2023-02,2023-02-16,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,7,Dart Gun,Sports & Outdoors,24,57,911.43,683.43,228.0
2023-02,2023-02-10,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,8,Deck Of Cards,Games,40,47,328.53,187.53,141.0
2023-02,2023-02-03,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,9,Dino Egg,Toys,32,46,505.54,459.54,46.0
2023-02,2023-02-09,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,10,Dinosaur Figures,Toys,16,16,239.84,175.84,64.0
2023-02,2023-02-01,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,11,Etch A Sketch,Art & Crafts,31,31,650.69,340.69,310.0
2023-02,2023-02-01,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,13,Gamer Headphones,Electronics,44,44,923.56,659.56,264.0
2023-02,2023-02-15,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,14,Glass Marbles,Games,19,19,208.81,113.81,95.0
2023-02,2023-02-03,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,16,Jenga,Games,2,2,19.98,5.98,14.0
2023-02,2023-02-05,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,17,Kids Makeup Kit,Art & Crafts,12,12,239.88,167.88,72.0
2023-02,2023-02-03,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,18,Lego Bricks,Toys,39,39,1559.61,1364.61,195.0
2023-02,2023-02-02,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,19,Magic Sand,Art & Crafts,97,232,3709.68,3245.68,464.0
2023-02,2023-02-21,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,9,9,224.91,80.91,144.0
2023-02,2023-02-18,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,13,13,129.87,90.87,39.0
2023-02,2023-02-14,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,23,Mr. Potatohead,Toys,28,28,279.72,139.72,140.0
2023-02,2023-02-04,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,24,Nerf Gun,Sports & Outdoors,29,29,579.71,434.71,145.0
2023-02,2023-02-01,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,25,PlayDoh Can,Art & Crafts,94,166,496.34,330.34,166.0
2023-02,2023-02-02,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,27,PlayDoh Toolkit,Art & Crafts,29,29,144.71,115.71,29.0
2023-02,2023-02-01,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,30,Rubik's Cube,Games,51,51,1019.49,917.49,102.0
2023-02,2023-02-12,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,31,Splash Balls,Sports & Outdoors,2,2,17.98,15.98,2.0
2023-02,2023-02-21,2023,1,2,February,49,Maven Toys Culiacan 1,Culiacan,Downtown,33,Teddy Bear,Toys,2,2,25.98,21.98,4.0
2023-02,2023-02-06,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,1,Action Figure,Toys,11,11,175.89,109.89,66.0
2023-02,2023-02-27,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2,Animal Figures,Toys,4,4,51.96,39.96,12.0
2023-02,2023-02-02,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,3,Barrel O' Slime,Art & Crafts,37,37,147.63,73.63,74.0
2023-02,2023-02-03,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,4,Chutes & Ladders,Games,17,17,220.83,169.83,51.0
2023-02,2023-02-08,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,5,Classic Dominoes,Games,33,33,329.67,263.67,66.0
2023-02,2023-02-10,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,6,Colorbuds,Electronics,7,7,104.93,48.93,56.0
2023-02,2023-02-04,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,7,Dart Gun,Sports & Outdoors,36,36,575.64,431.64,144.0
2023-02,2023-02-01,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,8,Deck Of Cards,Games,45,45,314.55,179.55,135.0
2023-02,2023-02-10,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,9,Dino Egg,Toys,22,22,241.78,219.78,22.0
2023-02,2023-02-19,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,11,Etch A Sketch,Art & Crafts,24,24,503.76,263.76,240.0
2023-02,2023-02-18,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,14,Glass Marbles,Games,17,17,186.83,101.83,85.0
2023-02,2023-02-05,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,15,Hot Wheels 5-Pack,Toys,33,33,197.67,131.67,66.0
2023-02,2023-02-01,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,18,Lego Bricks,Toys,50,52,2079.48,1819.48,260.0
2023-02,2023-02-07,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,19,Magic Sand,Art & Crafts,62,79,1263.21,1105.21,158.0
2023-02,2023-02-03,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,20,Mini Basketball Hoop,Sports & Outdoors,4,4,99.96,35.96,64.0
2023-02,2023-02-10,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,24,Nerf Gun,Sports & Outdoors,36,67,1339.33,1004.33,335.0
2023-02,2023-02-03,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,25,PlayDoh Can,Art & Crafts,51,51,152.49,101.49,51.0
2023-02,2023-02-17,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,26,PlayDoh Playset,Art & Crafts,11,11,274.89,230.89,44.0
2023-02,2023-02-23,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,27,PlayDoh Toolkit,Art & Crafts,28,28,139.72,111.72,28.0
2023-02,2023-02-27,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,30,Rubik's Cube,Games,11,11,219.89,197.89,22.0
2023-02,2023-02-05,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,31,Splash Balls,Sports & Outdoors,12,12,107.88,95.88,12.0
2023-02,2023-02-25,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,33,Teddy Bear,Toys,12,12,155.88,131.88,24.0
2023-02,2023-02-25,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,34,Toy Robot,Electronics,8,8,207.92,167.92,40.0
2023-02,2023-02-08,2023,1,2,February,50,Maven Toys Guanajuato 3,Guanajuato,Residential,35,Uno Card Game,Games,15,15,119.85,59.85,60.0
2023-03,2023-03-04,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1,Action Figure,Toys,50,90,1439.1,899.1,540.0
2023-03,2023-03-21,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,2,Animal Figures,Toys,30,30,389.7,299.7,90.0
2023-03,2023-03-04,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,3,Barrel O' Slime,Art & Crafts,153,256,1021.44,509.44,512.0
2023-03,2023-03-27,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,5,Classic Dominoes,Games,13,13,129.87,103.87,26.0
2023-03,2023-03-12,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,7,Dart Gun,Sports & Outdoors,29,29,463.71,347.71,116.0
2023-03,2023-03-02,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,8,Deck Of Cards,Games,89,101,705.99,402.99,303.0
2023-03,2023-03-04,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,9,Dino Egg,Toys,38,38,417.62,379.62,38.0
2023-03,2023-03-10,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,10,Dinosaur Figures,Toys,43,43,644.57,472.57,172.0
2023-03,2023-03-06,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,11,Etch A Sketch,Art & Crafts,27,27,566.73,296.73,270.0
2023-03,2023-03-15,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,12,Foam Disk Launcher,Sports & Outdoors,9,9,107.91,80.91,27.0
2023-03,2023-03-11,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,13,Gamer Headphones,Electronics,33,33,692.67,494.67,198.0
2023-03,2023-03-01,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,14,Glass Marbles,Games,30,40,439.6,239.6,200.0
2023-03,2023-03-08,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,15,Hot Wheels 5-Pack,Toys,6,6,35.94,23.94,12.0
2023-03,2023-03-02,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,16,Jenga,Games,30,30,299.7,89.7,210.0
2023-03,2023-03-14,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,17,Kids Makeup Kit,Art & Crafts,14,14,279.86,195.86,84.0
2023-03,2023-03-02,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,18,Lego Bricks,Toys,47,47,1879.53,1644.53,235.0
2023-03,2023-03-02,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,19,Magic Sand,Art & Crafts,63,120,1918.8,1678.8,240.0
2023-03,2023-03-04,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,21,Mini Ping Pong Set,Sports & Outdoors,21,31,309.69,216.69,93.0
2023-03,2023-03-18,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,23,Mr. Potatohead,Toys,20,20,199.8,99.8,100.0
2023-03,2023-03-07,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,24,Nerf Gun,Sports & Outdoors,69,176,3518.24,2638.24,880.0
2023-03,2023-03-01,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,25,PlayDoh Can,Art & Crafts,57,119,355.81,236.81,119.0
2023-03,2023-03-02,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,30,Rubik's Cube,Games,85,123,2458.77,2212.77,246.0
2023-03,2023-03-02,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,32,Supersoaker Water Gun,Sports & Outdoors,7,7,104.93,83.93,21.0
2023-03,2023-03-04,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,33,Teddy Bear,Toys,27,64,831.36,703.36,128.0
2023-03,2023-03-03,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,34,Toy Robot,Electronics,15,15,389.85,314.85,75.0
2023-03,2023-03-26,2023,1,3,March,1,Maven Toys Guadalajara 1,Guadalajara,Residential,35,Uno Card Game,Games,8,8,63.92,31.92,32.0
2023-03,2023-03-04,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,1,Action Figure,Toys,35,35,559.65,349.65,210.0
2023-03,2023-03-24,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,2,Animal Figures,Toys,18,18,233.82,179.82,54.0
2023-03,2023-03-10,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,3,Barrel O' Slime,Art & Crafts,91,134,534.66,266.66,268.0
2023-03,2023-03-22,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,6,Colorbuds,Electronics,18,18,269.82,125.82,144.0
2023-03,2023-03-28,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,7,Dart Gun,Sports & Outdoors,9,9,143.91,107.91,36.0
2023-03,2023-03-01,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,8,Deck Of Cards,Games,89,152,1062.48,606.48,456.0
2023-03,2023-03-02,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,9,Dino Egg,Toys,60,100,1099.0,999.0,100.0
2023-03,2023-03-16,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,10,Dinosaur Figures,Toys,7,7,104.93,76.93,28.0
2023-03,2023-03-15,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,11,Etch A Sketch,Art & Crafts,15,15,314.85,164.85,150.0
2023-03,2023-03-11,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,12,Foam Disk Launcher,Sports & Outdoors,18,18,215.82,161.82,54.0
2023-03,2023-03-03,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,13,Gamer Headphones,Electronics,73,73,1532.27,1094.27,438.0
2023-03,2023-03-04,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,14,Glass Marbles,Games,6,6,65.94,35.94,30.0
2023-03,2023-03-04,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,15,Hot Wheels 5-Pack,Toys,39,39,233.61,155.61,78.0
2023-03,2023-03-23,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,16,Jenga,Games,6,6,59.94,17.94,42.0
2023-03,2023-03-01,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,17,Kids Makeup Kit,Art & Crafts,25,25,499.75,349.75,150.0
2023-03,2023-03-06,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,18,Lego Bricks,Toys,53,71,2839.29,2484.29,355.0
2023-03,2023-03-02,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,19,Magic Sand,Art & Crafts,30,44,703.56,615.56,88.0
2023-03,2023-03-02,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,21,Mini Ping Pong Set,Sports & Outdoors,66,66,659.34,461.34,198.0
2023-03,2023-03-16,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,23,Mr. Potatohead,Toys,16,16,159.84,79.84,80.0
2023-03,2023-03-18,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,24,Nerf Gun,Sports & Outdoors,1,1,19.99,14.99,5.0
2023-03,2023-03-04,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,25,PlayDoh Can,Art & Crafts,79,141,421.59,280.59,141.0
2023-03,2023-03-17,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,26,PlayDoh Playset,Art & Crafts,11,11,274.89,230.89,44.0
2023-03,2023-03-02,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,27,PlayDoh Toolkit,Art & Crafts,1,1,4.99,3.99,1.0
2023-03,2023-03-03,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,30,Rubik's Cube,Games,20,20,399.8,359.8,40.0
2023-03,2023-03-08,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,31,Splash Balls,Sports & Outdoors,39,39,350.61,311.61,39.0
2023-03,2023-03-24,2023,1,3,March,2,Maven Toys Monterrey 1,Monterrey,Residential,34,Toy Robot,Electronics,23,23,597.77,482.77,115.0
2023-03,2023-03-02,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1,Action Figure,Toys,80,112,1790.88,1118.88,672.0
2023-03,2023-03-03,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,2,Animal Figures,Toys,33,33,428.67,329.67,99.0
2023-03,2023-03-02,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,3,Barrel O' Slime,Art & Crafts,106,145,578.55,288.55,290.0
2023-03,2023-03-20,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,6,Colorbuds,Electronics,40,68,1019.32,475.32,544.0
2023-03,2023-03-20,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,7,Dart Gun,Sports & Outdoors,20,20,319.8,239.8,80.0
2023-03,2023-03-03,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,8,Deck Of Cards,Games,79,79,552.21,315.21,237.0
2023-03,2023-03-02,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,9,Dino Egg,Toys,47,93,1022.07,929.07,93.0
2023-03,2023-03-03,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,10,Dinosaur Figures,Toys,19,19,284.81,208.81,76.0
2023-03,2023-03-10,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,11,Etch A Sketch,Art & Crafts,6,6,125.94,65.94,60.0
2023-03,2023-03-16,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,12,Foam Disk Launcher,Sports & Outdoors,26,46,551.54,413.54,138.0
2023-03,2023-03-16,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,13,Gamer Headphones,Electronics,6,6,125.94,89.94,36.0
2023-03,2023-03-09,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,15,Hot Wheels 5-Pack,Toys,24,24,143.76,95.76,48.0
2023-03,2023-03-01,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,19,Magic Sand,Art & Crafts,126,126,2014.74,1762.74,252.0
2023-03,2023-03-10,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,25,25,249.75,174.75,75.0
2023-03,2023-03-15,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,23,Mr. Potatohead,Toys,28,28,279.72,139.72,140.0
2023-03,2023-03-08,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,24,Nerf Gun,Sports & Outdoors,20,20,399.8,299.8,100.0
2023-03,2023-03-01,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,25,PlayDoh Can,Art & Crafts,85,103,307.97,204.97,103.0
2023-03,2023-03-04,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,27,PlayDoh Toolkit,Art & Crafts,20,20,99.8,79.8,20.0
2023-03,2023-03-07,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,30,Rubik's Cube,Games,84,111,2218.89,1996.89,222.0
2023-03,2023-03-23,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,31,Splash Balls,Sports & Outdoors,9,9,80.91,71.91,9.0
2023-03,2023-03-01,2023,1,3,March,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,34,Toy Robot,Electronics,21,21,545.79,440.79,105.0
2023-03,2023-03-17,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,1,Action Figure,Toys,22,22,351.78,219.78,132.0
2023-03,2023-03-02,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,2,Animal Figures,Toys,48,48,623.52,479.52,144.0
2023-03,2023-03-01,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,3,Barrel O' Slime,Art & Crafts,133,161,642.39,320.39,322.0
2023-03,2023-03-03,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,4,Chutes & Ladders,Games,16,16,207.84,159.84,48.0
2023-03,2023-03-30,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,5,Classic Dominoes,Games,11,11,109.89,87.89,22.0
2023-03,2023-03-02,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,6,Colorbuds,Electronics,112,202,3027.98,1411.98,1616.0
2023-03,2023-03-17,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,7,Dart Gun,Sports & Outdoors,23,23,367.77,275.77,92.0
2023-03,2023-03-01,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,8,Deck Of Cards,Games,112,191,1335.09,762.09,573.0
2023-03,2023-03-12,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,9,Dino Egg,Toys,35,35,384.65,349.65,35.0
2023-03,2023-03-12,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,10,Dinosaur Figures,Toys,29,29,434.71,318.71,116.0
2023-03,2023-03-03,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,11,Etch A Sketch,Art & Crafts,22,22,461.78,241.78,220.0
2023-03,2023-03-16,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,12,Foam Disk Launcher,Sports & Outdoors,18,18,215.82,161.82,54.0
2023-03,2023-03-01,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,13,Gamer Headphones,Electronics,31,31,650.69,464.69,186.0
2023-03,2023-03-08,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,14,Glass Marbles,Games,32,32,351.68,191.68,160.0
2023-03,2023-03-16,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,15,Hot Wheels 5-Pack,Toys,20,20,119.8,79.8,40.0
2023-03,2023-03-22,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,16,Jenga,Games,10,10,99.9,29.9,70.0
2023-03,2023-03-02,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,18,Lego Bricks,Toys,79,97,3879.03,3394.03,485.0
2023-03,2023-03-01,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,19,Magic Sand,Art & Crafts,89,138,2206.62,1930.62,276.0
2023-03,2023-03-06,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,6,6,149.94,53.94,96.0
2023-03,2023-03-01,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,50,61,609.39,426.39,183.0
2023-03,2023-03-11,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,22,Monopoly,Games,26,26,519.74,363.74,156.0
2023-03,2023-03-02,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,23,Mr. Potatohead,Toys,22,22,219.78,109.78,110.0
2023-03,2023-03-15,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,24,Nerf Gun,Sports & Outdoors,31,31,619.69,464.69,155.0
2023-03,2023-03-05,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,25,PlayDoh Can,Art & Crafts,81,180,538.2,358.2,180.0
2023-03,2023-03-17,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,29,Plush Pony,Toys,10,10,199.9,89.9,110.0
2023-03,2023-03-06,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,30,Rubik's Cube,Games,68,68,1359.32,1223.32,136.0
2023-03,2023-03-10,2023,1,3,March,4,Maven Toys Saltillo 1,Saltillo,Downtown,31,Splash Balls,Sports & Outdoors,34,45,404.55,359.55,45.0
2023-03,2023-03-18,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,1,Action Figure,Toys,43,44,703.56,439.56,264.0
2023-03,2023-03-05,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,2,Animal Figures,Toys,26,88,1143.12,879.12,264.0
2023-03,2023-03-02,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,3,Barrel O' Slime,Art & Crafts,88,101,402.99,200.99,202.0
2023-03,2023-03-14,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,6,Colorbuds,Electronics,23,23,344.77,160.77,184.0
2023-03,2023-03-04,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,7,Dart Gun,Sports & Outdoors,14,14,223.86,167.86,56.0
2023-03,2023-03-01,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,8,Deck Of Cards,Games,97,149,1041.51,594.51,447.0
2023-03,2023-03-04,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,9,Dino Egg,Toys,77,82,901.18,819.18,82.0
2023-03,2023-03-13,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,10,Dinosaur Figures,Toys,21,21,314.79,230.79,84.0
2023-03,2023-03-19,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,11,Etch A Sketch,Art & Crafts,6,6,125.94,65.94,60.0
2023-03,2023-03-15,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,12,Foam Disk Launcher,Sports & Outdoors,14,29,347.71,260.71,87.0
2023-03,2023-03-06,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,13,Gamer Headphones,Electronics,26,26,545.74,389.74,156.0
2023-03,2023-03-18,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,14,Glass Marbles,Games,40,40,439.6,239.6,200.0
2023-03,2023-03-08,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,15,Hot Wheels 5-Pack,Toys,17,25,149.75,99.75,50.0
2023-03,2023-03-27,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,16,Jenga,Games,4,4,39.96,11.96,28.0
2023-03,2023-03-08,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,17,Kids Makeup Kit,Art & Crafts,21,21,419.79,293.79,126.0
2023-03,2023-03-02,2023,1,3,March,5,Maven Toys La Paz 1,La Paz,Downtown,18,Lego Bricks,Toys,10,10,399.9,349.9,50.0
